,SGD=X,JPY=X,INR=X,MYR=X,GBPUSD=X,ZAR=X,NZDUSD=X,AUDUSD=X,CNY=X,PHP=X,MXN=X,IDR=X,EURUSD=X,THB=X,HKD=X
2021-09-22 02:00:00+01:00,-0.0013518870012333428,0.0011991203191881183,-0.0007458983351640303,-0.0008358172516325091,0.0006148408956232476,-0.005091190973769866,0.0031610680623850307,0.003206814610857034,0.0011445419531155299,0.00019964344381451227,-0.0017043403957200942,0.0,0.0009387607097730566,0.001978300328881799,-0.00017723647908896023
2021-09-22 03:00:00+01:00,0.00011093583993071476,0.000511997767857153,0.00021713363513908845,0.0,-0.00017754258208346752,0.0008318837606569041,-0.0004914695414467429,-0.0002176282497077242,-0.00020081541667171798,0.001596448121792493,-0.0003857285927039156,0.0,-0.00046914331261505016,0.0007180445906602717,8.992027416132586e-05
2021-09-22 04:00:00+01:00,0.0005399807038901638,0.00035640234422396055,0.00018996362636536368,0.000477976824620141,-0.0008326349624309115,0.00020626623669373068,-0.0013323404027005825,-0.001839026206863048,-7.729188680549726e-05,0.0007969897713060448,0.00030125602488295655,-0.0005614823133071045,-0.00046895696003679266,0.0005680250802289066,7.196650023733042e-05
2021-09-22 05:00:00+01:00,-0.0006431502907747744,0.0004384445095539924,-6.779430153192045e-05,0.0006450857407003241,0.00023204303896218192,-0.0008276031776247583,0.0005613088126759092,0.0007753288355809573,-0.0002008712773231558,0.00033848508596134863,-0.0003982939536604224,0.000702247191011196,0.0002344868064056982,-0.0010756830439161424,2.5661101004548215e-05
2021-09-22 06:00:00+01:00,5.917122193932478e-05,1.8251807085700733e-05,0.001166762102672525,-0.0005252528334225293,4.0949543962609525e-05,0.00016308909724549459,0.00042106404311037515,0.0007033261651647749,-0.00023186647203443655,-0.001333439619798149,-0.0004979945816139253,0.0,0.0,-0.0007476734042084487,-1.1574758085997061e-05
2021-09-22 07:00:00+01:00,-0.0004068552373969192,0.0004109368126308244,-0.00024389497483301437,-0.0003583254923530399,-2.7327681072719656e-05,-0.001719286641877149,0.0010539155510462805,0.0005223972369419183,-0.0003246588575547271,0.0,0.0004584251007131446,0.0,0.0004692703171884638,-0.000868009466578612,-0.00016823401320620324
2021-09-22 08:00:00+01:00,0.0001480236156770065,-0.001149997242513301,0.001084402973907439,0.00023893131049557148,-0.0012408677867246087,0.0011671259607246576,-0.00042137689885779483,-0.0016586387117960566,0.0003402503310323546,0.001394971988810445,0.0009561344583792764,-0.0002105263157894388,0.0,0.00038946937882711197,0.00011564589056800578
2021-09-22 09:00:00+01:00,1.4817811044176565e-05,0.0005573607910382972,-0.0001693125322367317,0.00047786238429070593,0.00019092472871240496,-0.0005327811141878636,0.0008434485486201737,0.0006377950429581336,-0.0002473237068508771,0.0,-0.0005179412849308784,-0.0004913315083877601,0.00046945666183395574,0.0007485913220295348,6.41858469350165e-05
2021-09-22 10:00:00+01:00,0.000251546255360946,8.221630636406907e-05,0.0002709045981870162,0.0005968434246972354,-0.0002590626703539156,-0.0002811317750286424,-0.0006320957067862398,1.4474887673587844e-05,-6.18646567953629e-05,0.0,-0.0008491878786405227,0.0,-0.00035192728176847154,0.0006583086843323649,0.00015286029726313544
2021-09-22 11:00:00+01:00,-0.00026629686086265814,2.7379959430362533e-05,0.00010153588782335632,-0.0005964874151055399,0.0006959086429318972,0.0004898573804887896,0.0002809488348980427,0.00039871158915927296,-4.638292801484312e-05,0.0,-2.6417136853695844e-05,0.0,0.00011735039272764425,-2.988788052149527e-05,-3.465773436017727e-05
2021-09-22 12:00:00+01:00,0.00017754912876122297,0.00016434492593231376,0.0,0.0,-0.00027284061678578553,0.0010226360760225983,-7.023868853850423e-05,0.00011608011270625163,3.089880493889474e-05,0.0,0.0004235406094386107,0.0,-0.00046914331261505016,0.00014955794845739057,-2.5718644761640874e-06
2021-09-22 13:00:00+01:00,-0.00019233279128583192,0.0006299666293219097,0.0,0.0,-0.001239784254643883,0.001777236048897013,-0.0011929538859951627,-0.00039867082325528713,4.6383646291392466e-05,0.0,0.0002638765285818412,0.0,0.0009391335740658313,-0.0010166366606958466,-2.8290581997936215e-05
2021-09-22 14:00:00+01:00,-1.4818030614982547e-05,-0.00038321350805003984,-0.00016246158320620818,0.0007162804244122967,0.0006270926603562099,-0.002627054709074428,-0.0002104729398304528,-0.0003405266609515234,-0.0010824806770194373,0.0009353409952193026,-0.0009255083529835506,0.000351123595505598,-0.00046932929979559557,-0.00014968776228896363,-0.00013227139812888034
2021-09-22 15:00:00+01:00,-0.0005474814222802271,0.0005385151869570226,-0.0008530360770835355,0.0,0.0009962312326752265,-0.003608977441969863,0.0010535207395594437,0.0017856387818993014,-0.00020122888397766658,1.9870979700797875e-05,-0.0013759562948525428,0.0,0.00023467324645753962,0.0005987264928764002,-4.4953726752727796e-05
2021-09-22 16:00:00+01:00,-0.0002813479709588007,-0.00011860028280319401,-6.771805057204094e-05,0.0,0.0016538992423931198,0.00016312151191666402,0.0012657628421250955,0.0006318698395757494,0.0,0.0005964209132900411,-0.0012974235135478906,0.0,0.0004697442072667535,0.0004487476437040616,0.00010534589374877612
2021-09-22 17:00:00+01:00,0.00019994745751583665,-2.7356478724205324e-05,0.00016263772121916098,0.0,-0.0010650223530854763,0.002435796850486449,-0.00028114165038539696,-0.00025414752012087316,0.0,-0.0002583152223389895,4.994007191361227e-05,-0.0003510003510003301,-0.00023481258493940338,0.00023933119593166907,-2.057703014290979e-05
2021-09-22 18:00:00+01:00,-0.0005034314804072126,-0.00010037944404395205,0.0,0.0,-6.827181681778871e-05,-0.0009251907668639259,-0.0010534967086918146,-0.0005080138382673738,0.0,9.939517542956189e-05,0.00013990145905395934,0.0,-0.0005866108535091952,-0.00038867757586991125,-0.00016566074968937805
2021-09-22 19:00:00+01:00,0.002933364957878659,0.002418120406022073,-2.7084649661057725e-05,0.0,-0.002329345474788691,0.005896864714761474,-0.0021024257845055905,-0.002584311648209048,0.0,0.00019877059402073627,0.001708598200516942,0.0,-0.002808078055588359,0.0005083980953326517,0.00020678867116608046
2021-09-22 20:00:00+01:00,-0.00044313330907974624,-0.0007190885507477596,0.0,0.0,-0.0001362591805390556,-0.0009927863315416507,0.00021032831970035915,0.0002679273799881532,0.0,-0.00039738639054309743,0.0013066350826764772,0.000351123595505598,0.0,0.00023913129996078197,2.0576607997702112e-05
2021-09-22 21:00:00+01:00,-4.439463554251066e-05,4.552269048962998e-05,0.0,0.0,-0.00032673400088678584,-0.0005063187798233226,-0.0006305121450754791,4.3380426751449264e-05,0.0,-0.0003975443692650904,0.00028889721728586615,0.0,-0.000584634385977445,0.0,-4.3663153650563835e-05
2021-09-22 22:00:00+01:00,-0.00022163067854841234,-9.104123653735918e-06,0.0,0.0,0.0004495045862336067,0.0008037952948924953,-0.0006301441707919908,0.00022454776220626194,0.0006038819888043445,0.0,0.00013495704737898073,0.0,0.00023386821597393137,8.972405350249346e-05,-1.2860676918635683e-05
2021-09-22 23:00:00+01:00,0.0002734873326641907,9.104206539545245e-06,0.0009485053106992325,0.0,0.00010904383868637346,-0.00037119446026223635,0.00021012374142870271,4.353339410445578e-05,-0.0006499306091343193,-0.00019888916381727295,-0.0005830573227961766,0.0,0.00023401738231387803,-8.97160038189071e-05,-1.2860842317774512e-05
2021-09-23 00:00:00+01:00,0.0005467370316434295,0.0003643734375309293,0.0,0.0,-0.000313269967044727,-0.0016473967075503193,-0.0014683440347948995,-0.001258792704482814,0.0,0.0,0.0006436375421787766,0.0,-0.0007014802925714436,-0.000986280542375595,-3.852178026964026e-05
2021-09-23 01:00:00+01:00,0.0003175451672126073,0.00027316317046288674,0.0,0.00023858924466546583,-8.16682879236641e-05,0.0009264765853600476,0.0002797792250370801,-0.0002675329449889352,0.0,0.00039778158809133934,0.0010445023520770924,0.0,0.00023392292311052998,0.0021241201471648985,5.138476742350129e-05
2021-09-23 02:00:00+01:00,-0.0009301551112195217,0.00031864963673755575,-0.000947606500900755,-0.0014313077498211424,0.0009132188249834083,4.9357756358725524e-05,0.0007699872847699574,0.0009989635372127381,0.0014555420614958958,0.0017892674742145953,-0.00024368424781973097,0.0,0.0004679403275154037,-0.0005373919579105824,-0.00025813547795028313
2021-09-23 03:00:00+01:00,-0.00023652111530148012,-0.0001365007904340354,0.0,0.00047786238429070593,-0.00028617002872699526,-0.0006911677816715533,-0.0014677686569738446,-0.002087817603221964,1.548316202448774e-05,-9.924723508258904e-05,0.00034820520615164163,0.0,0.00023396263099129122,0.0027478809800765003,0.00015669775710258627
2021-09-23 04:00:00+01:00,-0.0010716897250745427,-0.0005461471419699881,-2.7188762584673398e-05,-0.0007163942823720237,0.0012552392767064546,-4.055609433351037e-05,0.0019608112361853003,0.0019254411943427918,-0.00037114776598756727,-0.0010915251029196549,-0.0010244292370831243,0.0007020007020006602,0.0007026406022354603,-0.0027403508221733874,1.1575932790552912e-05
2021-09-23 05:00:00+01:00,-0.00039956941764474063,0.0,0.0003387832604886398,0.00023893131049557148,0.0002456129130006257,-2.7081479272883513e-05,0.0006307053405081309,0.0008910810861555429,0.0,0.0003774526463675709,-0.0009308215582601864,3.507541213609855e-05,0.0003514299391025322,-0.0002986356532230783,-5.781774633650816e-05
2021-09-23 06:00:00+01:00,-6.662152286385226e-05,0.00018217168660106253,-0.0013681092271619066,-0.0001193801617965784,-0.00020467084551600845,-0.0031305103436642945,0.0009819532073438442,-4.352298577225966e-05,0.00010827318504680328,-0.0010725308454900828,-0.0004782935232137131,-0.00017537090947350453,0.0,-0.0008964025365969519,-1.9232862371154624e-05
2021-09-23 07:00:00+01:00,-0.0004145811490533502,0.0004825767360920885,0.00024412986177013707,0.000238902756210857,0.0006690078884743489,-0.0007427011436447195,0.0009829444228930395,0.0017707797157273664,3.0973988118576656e-05,-0.0006958912155546892,-0.0014161714899533218,-0.0002104820037887034,0.0003515100174249497,-0.0003288807616161904,0.00010278141327391133
2021-09-23 08:00:00+01:00,-7.415764202045594e-06,0.0006187778096780061,-0.0001627480057678765,0.0003583254923529289,0.00019121689295586997,-0.003465105520004119,0.0005620041713954027,0.0008788968657524876,-0.0002010297057156718,0.0014922555798677628,-9.930591544293765e-05,-0.0006315789473684275,-0.0001171966559887494,-0.0010170928193908857,-0.00012077718526315451
2021-09-23 09:00:00+01:00,-0.0013996475896778104,-9.998961246027172e-05,-0.0010714349280750435,-0.0019103088476857266,0.00015015076620983336,-0.0015515655865793176,0.0027471828182372704,0.0015130240450029753,-0.001686082915685061,-0.0022846501611442083,-0.0007688164834861455,-7.021978793619876e-05,0.0008208797291138215,-0.005839188266244966,-3.724208858291167e-05
2021-09-23 10:00:00+01:00,-0.000207668749866885,0.00016370512370000867,-0.00019009000217751204,0.0,0.0013265399729927019,-0.003007763963133958,0.001410781781089776,0.0011070389767686706,1.544190445224025e-05,-0.00047793856256250766,-0.000464656117308504,0.0,0.0,0.001144524053906304,0.00010664620235689704
2021-09-23 11:00:00+01:00,0.00015580602026687984,-0.0010640132136078284,0.0008826619152053627,0.0,0.0007938409725671836,0.0037660880457015544,-0.0009161852321553088,-0.0012438063404086597,0.0005268637333559756,0.001115621898411634,5.49151646511703e-05,0.0,-0.0005859779264025811,-0.0005414809032149304,-9.763120004058212e-05
2021-09-23 12:00:00+01:00,-0.00042278565350883923,0.001666032278767604,-0.00017639740596431253,0.0,0.0022359203907473812,-0.00494689732121234,0.0004935682208371261,0.0007861218396250091,-0.00010840396575384492,-0.000298483442974673,-0.0011310377385651549,0.0,0.0,0.0005417742636324441,-9.892709128500599e-05
2021-09-23 13:00:00+01:00,3.714869934445808e-05,0.0004634886214376355,0.00014930160601722697,0.0,0.00019214643383258512,0.0026326459332950414,0.0033960454223929126,0.002422592653974487,7.739759736580254e-05,-0.00021891777621452224,0.0012474209309787376,0.0,0.0012908431311275947,0.0010530070553194104,0.00010150985028434256
2021-09-23 14:00:00+01:00,-0.00047486656594430965,-0.00014534490824991142,-0.00028489367834183543,0.0,0.0013462437418869655,-0.0014983804198592798,0.0016299763329929995,0.0007375355350975887,-0.0005729785134903631,-9.95712965800033e-05,0.00026490159653991263,0.0008426966292134352,0.000704527690122303,0.0008114816281041826,-8.606328524329854e-05
2021-09-23 15:00:00+01:00,-0.00040828371736412183,0.0006087766009621465,0.0003393396204531829,0.0,0.00017866201156202521,0.001450705856825163,0.0009220772787055243,0.0009575426831323064,0.00023238181906704014,0.0006571144661344785,0.00045466383989190007,0.0,0.0009402655260304371,0.00030036445824710434,1.029172696465075e-05
2021-09-23 16:00:00+01:00,0.0012104793840066463,0.00045405310287516265,0.0005290742938939275,0.0,0.0003437262967016519,0.007659748054924531,-0.002123370078808917,-0.0016492860324350822,0.0006352263951601156,0.0011938861914020382,-3.991145942761065e-05,0.0,-0.0014084648463422722,0.002701895793377318,5.51949438245547e-05
2021-09-23 17:00:00+01:00,-0.0004672845550739435,-9.071400857818546e-06,0.0,0.0,1.3615973184277763e-05,-0.0007729890353642688,0.0007082856111411129,0.0010813012240724618,0.0,5.966861702932924e-05,-0.0008490334992441451,0.0,0.0008222808869258191,-0.0005988160733518821,-5.647827913990433e-05
2021-09-23 18:00:00+01:00,-0.00011128075479838184,-4.54266637063272e-05,-0.0005695585688302307,0.0,-0.00043960782368368534,-0.0016559020520927614,0.0007798165600825246,0.0015070298823545158,0.0,-0.000337899820322507,0.00032491472418572087,0.0,0.0003525514822586562,0.0,4.3678185986717466e-05
2021-09-23 19:00:00+01:00,0.0003858987876479425,0.000644450818624076,0.0,0.0,-0.0004806664918104442,0.0024410385943403057,-0.0013450960498807563,-0.0008406137506909994,0.0,0.00039762342081584023,0.0008394716360946575,0.0,0.0,0.0002995302939865496,1.280272392967241e-05
2021-09-23 20:00:00+01:00,0.00026698281299264437,0.00022678972875778136,0.0,0.0,-0.0006038998021115072,0.0009262477118650025,-0.000495334025885974,-0.0007597002849059065,0.0,0.0,-0.00023968867326729093,0.0,-0.0004699029780204089,-0.00044921802703257185,-9.506972800987779e-05
2021-09-23 21:00:00+01:00,0.00011873541391116404,0.0004625406106848473,0.0,0.0,-0.0002469346833008368,-0.0018677732329857033,-0.0004949898285318,-0.0007444472460838014,0.0,-0.00039746537927198844,0.0009288853138105235,0.0,-0.00023475746093293282,0.00044941991455993424,2.9589590541334587e-05
2021-09-23 22:00:00+01:00,-0.00045976885498744124,-0.0001087868365853284,0.001370514628812547,0.0,-4.1267304140779615e-05,0.00033258074371755875,-0.0003534743775324145,-6.565619817788804e-05,0.0,0.0,0.0002823467074823949,0.0,0.00023481258493918133,-0.005450710088943378,0.00014261393079584295
2021-09-23 23:00:00+01:00,0.00031900578446730776,-9.97378802740645e-05,0.0,0.0,0.0003157296256215414,5.4290088182806784e-05,0.0006367149286803375,0.00046721862328036323,0.0,0.0,-0.00013766105963430864,0.0,0.0,0.005028903155074538,-6.42528698951983e-05
2021-09-24 00:00:00+01:00,0.00042270038084590844,0.00023574244169810576,0.000474200965686844,0.0,-0.00021948182139863714,0.0006377283206178141,-0.0009894313764925444,-0.0005181002869755202,0.0,0.0,0.0003542382084966711,0.0,-0.00011732798306884895,0.00044941991455993424,8.992304474042534e-05
2021-09-24 01:00:00+01:00,-0.0002964987605821312,0.00042600680241577926,0.0,-0.001196085600258745,0.0010439620344271372,-0.00010915171849612548,0.0014154034557705142,0.0018717468720028663,0.0,-0.00019877379095145642,8.969334956598907e-05,0.0,0.0005875208063368387,-0.00035942012030631965,7.70524651336757e-05
2021-09-24 02:00:00+01:00,0.0009417401179168117,-0.0005164515499525013,6.768136358004107e-05,0.0011975179342158526,-0.0010428733142803237,0.000723597096945694,-0.0016956287091088873,-0.0027270515146413654,0.0002476836411784422,0.0013919207307591108,0.0005036833269882468,0.0,-0.0007045501257233466,0.0013183095191890981,-5.389582280423966e-05
2021-09-24 03:00:00+01:00,0.00011119264846115584,0.000734305897298615,-6.76767831231384e-05,0.00047854831598326264,-8.235632925335246e-05,-0.0005529844682256035,7.061301461130931e-05,0.00032091833323222296,9.29229470227888e-05,0.0009928363076761038,-0.00014952700321746448,0.0,0.00011745705178323185,-0.002154341720485231,-0.00029289058631787324
2021-09-24 04:00:00+01:00,-3.7089531479628235e-05,0.00022648156227900174,-0.0004739762057125452,-0.0009565248127485493,0.00028818401239893987,-5.4249231054348535e-05,0.001273475271499347,0.0009199540300817155,-6.191827540402706e-05,-0.0005950958021757602,-6.483958477565555e-05,-0.0011928150435026597,0.00011734175053979001,0.0,2.695725938783866e-05
2021-09-24 05:00:00+01:00,0.00011118440980850686,0.0002173785965411401,-0.0012195659019422767,0.0007659296766764356,-0.00015095553638566628,0.0006034988578591527,-0.00070695152996747,-0.0005691974071637684,4.642313097069639e-05,0.0002977250760307637,1.5022461432145917e-05,0.0006322444678608097,-0.0004695149218660877,-0.000659650978632853,4.6254959542579854e-05
2021-09-24 06:00:00+01:00,0.00016291694264669587,0.0003349776644714364,-0.0007732900183277103,0.00019136438013211965,-0.00030178291679339164,-0.00013558094398846698,-7.073673532342895e-05,-0.00016778504301717678,-0.00017025944602289123,-9.923738604633581e-05,0.0006878852894471876,7.02049985958908e-05,0.00011738309618403164,0.00033010043225534247,-1.2865022814834148e-06
2021-09-24 07:00:00+01:00,0.00041477459234573466,0.0008327785044668357,0.0007738884585479777,0.0,0.00020585479181978172,0.005848803646161249,-0.0009181249105189027,-0.001209578587885396,0.000216717320157489,0.001686824479107063,0.0014047536635946045,0.0,-0.00023473863802025985,0.0022195475569357637,0.00015676969398614737
2021-09-24 08:00:00+01:00,0.00013325882605852435,-0.0010038985682248036,0.00013569578557448558,0.0011955134892915886,-0.0007679088302215975,0.0030185292303714917,-0.0011287726641726614,-0.0007937017561152615,9.283764231349245e-05,0.0028727184179713205,0.0011440486037541664,0.0007020007020006602,0.00035229218417098807,-0.0012869024001209706,1.0290418266833967e-05
2021-09-24 09:00:00+01:00,-2.2236258124808117e-05,-0.00036213687972852515,-0.0002305790929755247,-0.0004776343773755798,0.0001783223647544574,0.00053332831075803,-7.054880549461906e-05,0.00016757683729551331,4.641451214282277e-05,0.0025681760343410076,0.00027824583815849735,0.0,0.0,-0.00014975287917062818,1.794679479738548e-05
2021-09-24 10:00:00+01:00,8.144651840424899e-05,-0.00031694137683146995,-0.00012214815121525113,0.0004778626209909209,-0.0004660242584707541,0.001481126047655712,-0.0021117972431299314,-0.001991350162257155,0.00018572321927634583,-0.0007685017703201735,0.0011374966886967819,0.0,-0.00035216811809535287,0.001048998820662339,2.572531925126853e-05
2021-09-24 11:00:00+01:00,0.0010139839253722194,0.00045292681751840647,0.0011669679332284577,0.00023893107385175583,-0.0008217713664904203,0.0030302451016652743,0.000493058819046599,-0.0002470267800978032,0.00029398871644015223,-0.0004535270548559067,-0.0006152310423951368,0.0,-0.00011739687659317877,-0.0001796562432543336,8.219640555484631e-05
2021-09-24 12:00:00+01:00,0.0011682674445714358,0.0009145629117448539,-0.000325319539067892,0.0,-0.0014496622517611302,0.001490466667197765,-0.0020382077414655697,-0.002334126716017515,0.00046397476732495946,0.0029593104224214795,0.0022292062667770285,0.0,-0.0016404991212481956,0.0011378750169779295,-2.8233553342693618e-05
2021-09-24 13:00:00+01:00,0.0005539581374223168,0.00017193643915014434,0.0013830062563189305,0.0,-0.0005467115890653851,0.0016150325125934284,-0.002104108910597202,-0.0008835226116418182,6.184935619901744e-05,0.0003934155016211971,-0.0013375155733260646,0.0,-0.000585576347110428,-5.979006384981833e-05,3.595133132927586e-05
2021-09-24 14:00:00+01:00,-0.0008932161068220257,0.0011758817197837779,-0.0010831843429762733,0.0,0.0017800521823039261,-0.00185230689732363,0.0010532104562306355,0.0021264443493431706,-0.0006802271286343586,-0.0005308983117463528,-0.002827341615793011,-0.00070150824272186,0.00046865412389163197,0.0005982787191471939,-0.00012971410961248875
2021-09-24 15:00:00+01:00,0.0003324702318043826,0.00031625147975766765,0.0006777501672659003,0.0,-0.0016677163168924425,0.0002470081613916708,-0.002171865969306075,-0.0015290755954147084,0.00018566288621024718,0.00015737286231432002,0.001542065181357799,0.0,0.00011721039265477629,-0.001494745468464731,1.0229021043528519e-05
2021-09-24 16:00:00+01:00,-0.00036924946129113234,-7.228485608146151e-05,-0.0001896291164502628,0.0,0.0008071710555572764,-0.0024913659188601223,0.0012625823262806257,0.0014369939708105406,6.187614063390967e-05,-0.0009048453685370772,-0.0019023277249985426,0.0,0.0001171966559887494,5.984734358888133e-05,1.8007792964347402e-05
2021-09-24 17:00:00+01:00,-0.000243791142507499,0.0004064508112855414,0.0,-0.00023887399943045562,-2.7360338975546128e-05,-0.0018579418159669903,0.0004913103413348718,0.0004428569199268484,0.0,0.00013781366690990282,-0.002074994015717868,0.0,0.0,-0.0009580712218428822,-1.9293716453039345e-05
2021-09-24 18:00:00+01:00,0.00016993778550333793,-1.8047956451106018e-05,-0.0008670846740380656,0.0,-0.0008747705676953599,0.0019237899204787023,-0.0009815436334236205,-0.0007689919334248341,0.0,-0.0019684739295849907,0.00012459492383132265,0.0007020007020006602,0.00023446756637102162,0.0009589900025663844,-4.624456182322767e-05
2021-09-24 19:00:00+01:00,0.00021430190867000043,0.0003250757390651504,0.0008678371623411785,0.0,-0.0005601723966962568,-0.00021877419459814806,7.005162226469963e-05,0.0003410421792193752,0.0,-0.0008876130762401901,0.00047368702344829927,-0.00070150824272186,-0.00023441260421830368,0.0002394892540475979,6.811434561004859e-05
2021-09-24 20:00:00+01:00,-0.0003029349020194916,-0.00044231467407707115,0.0,0.0,0.0004920726476893567,0.00029240090755333625,-0.0004904970239496542,-7.252170025029425e-05,0.0,0.0012832384359431348,-0.00011159310757624663,0.0,0.00023446756637102162,0.00014968776228907466,1.2862444546790641e-05
2021-09-24 21:00:00+01:00,0.0,-0.00039731550578359087,0.0,0.0,0.0003828935044078996,-0.0013044464609801576,0.0006311550588340431,0.0013151774450517184,0.0,-0.0007886615647598738,-0.0006858893779738695,0.0,0.0003517714524907678,0.00044888191642900033,2.18046255329174e-05
2021-09-24 22:00:00+01:00,0.0,-9.938558754574167e-05,0.0,0.0,0.0005608681433257878,0.0019558717066212594,0.0005613150411267753,-0.0006390067259764987,0.0,0.0,-0.0004986694221276178,0.0,-0.0007030921823387715,-8.980456837093254e-05,0.0
2021-09-27 00:00:00+01:00,-0.00011081615925112587,0.0007318180740385483,0.0,0.0,-0.0011614520267767547,-0.0005655715176374754,0.0002806699687296632,0.0007557248806842054,0.0,0.0,0.0005488861807838585,0.0,0.0010556855027739065,-0.000807628984123232,3.8585995965068065e-06
2021-09-27 01:00:00+01:00,-0.0004656027899871962,-0.00028887637902508256,0.0,-0.0004776343773755798,0.00038271549687207695,-0.0012046964598699805,0.0008430475161349538,0.0014191846401621078,0.0,0.0003946420213740698,-0.0004488942163038967,0.0,-0.0008204260788787776,-0.0004491977143796788,-0.0001066316821652924
2021-09-27 02:00:00+01:00,-0.0010351156643036985,-0.0007314942193905605,0.0,-0.0011947704920629576,0.0003966091141609507,-0.0010199100570771336,0.001477293632007326,0.0014283941663530975,-0.0016702574485525368,0.0027613291428345565,-0.0009959287309022624,0.0,0.0008210997305111434,-0.0013478559594921613,-0.00014125151166999306
2021-09-27 03:00:00+01:00,0.0007031151291247983,-0.00024400989829342912,0.0,0.0007177654360350783,-0.0005877913393919076,-5.031553016010548e-05,-0.0008435519535988645,-0.000116627565898475,0.0002323170183997636,0.0013768626005925544,0.0004320152343719741,0.0,-0.000703251389302828,0.0018896138288382325,-4.3680206244012254e-05
2021-09-27 04:00:00+01:00,-1.4724272133781469e-05,-0.0005062079089674931,-0.001246414838982579,0.00035862530916608293,0.00019145199548376013,-0.0004478115703026031,-0.001053210179539299,-0.0011573323330221763,0.000294298344374333,0.000982110336091191,0.00011540823759581542,0.0003510003510003301,0.000703746299865804,0.0006885252791217766,2.5670134483402052e-05
2021-09-27 05:00:00+01:00,0.0004955187296380448,-0.00018085053017646846,-0.00036624653700911836,-0.00023907379756871183,0.0004923603910627072,0.00030383465561101275,0.0004918465024654761,0.0006118063642275295,0.00029413792853949516,0.0005887479303994247,-0.00012986689024552245,0.0005964912280702617,-0.0002345526309985857,0.00014961611654307205,2.69560125047974e-05
2021-09-27 06:00:00+01:00,-0.00026614331024110705,0.0007236019850918041,-0.0009091708128217135,-0.0005974854774669636,0.00021886442225027558,-0.0008046295196784126,-0.0002107604583514444,0.00018946134951636218,-0.00018570115841798351,0.00019608396164105812,-0.00019968199428321842,-0.00010520040677486353,-0.0002345060090769291,0.0003290833954834316,2.4443543348295904e-05
2021-09-27 07:00:00+01:00,0.0007912378517751506,0.0006689426809223242,-4.072298742174851e-05,0.0008371166100016314,-0.0006425066840999305,-0.0012407787954052951,-0.0007720177388409466,-0.0012368705244655276,-0.00017030689346497763,-0.0007843316770067554,-0.0001398148367734997,-0.00014028196675319737,-0.00046871533565406853,0.0008372668143481476,-6.683522293438049e-05
2021-09-27 08:00:00+01:00,0.0004359113436127604,0.0006684265786915944,0.0006655837157789612,0.00035838278996846995,0.0009030350033318868,0.01032090795232321,-0.0004209163491605272,-0.0015182634840918974,0.00017033590284332156,0.0005887479303994247,0.002326794678634725,-0.00035075412136087447,-0.0015212418460216481,0.0007767302335548454,2.058490916634348e-05
2021-09-27 09:00:00+01:00,3.697777151701054e-05,0.001173493415310256,0.000325684021879713,0.0002388742359613616,0.0013564667395575825,-0.000313178756129906,-0.0014010113553376558,-0.00013070749926280545,0.0002786772964153972,0.0017650549053795928,0.0005136582732718775,0.0,-0.0008183720396923722,0.0003881206385540903,0.00021454424999656219
2021-09-27 10:00:00+01:00,-0.00022159430809887137,0.00027055225472949473,0.0017911447756793208,-0.00011935165176191198,0.00010971017720673437,-0.0002873925093329621,0.0,-0.000290417017994149,0.00017025944602289123,-0.00043075906498402095,0.0008316896950171238,0.0,0.0007019925781492908,-0.00041779639609051955,-8.348403436753138e-05
2021-09-27 11:00:00+01:00,-7.38811410068152e-05,-0.00034255181225106845,-8.132647090852707e-05,-0.0007166509847059688,-0.00027402787307129195,0.0027555093846667322,0.0002803571486307277,0.00038498205523951334,-0.0006345087770147639,-5.8724433578127844e-05,-4.973084131221217e-05,0.0,0.000936861829742508,0.0021198078062181214,-0.00010407279288493498
2021-09-27 12:00:00+01:00,0.0005245156002442464,0.00119022680765557,0.00039281710007976756,0.0,-0.0009306448964504499,-0.0001990341810985674,-0.0016789494461669774,-0.0016318106164268098,0.0006349116340191863,0.002311233567960924,-6.966460479052028e-05,0.0,-0.001520072118174176,-0.0002979841406975936,1.0291965289344063e-05
2021-09-27 13:00:00+01:00,-0.000598088493331872,-0.0015040692807748446,0.0,0.0,0.0016038203219557179,6.583044697139329e-06,0.0021733197584987707,0.002144044939221379,0.0001237436003085346,0.0017978045717774727,0.000507523969283552,0.0,0.0015223862550735046,0.0004172112011771034,9.121772973719189e-05
2021-09-27 14:00:00+01:00,-0.00047276826604669697,-0.0004058825581775283,-5.413189587666345e-05,0.0,0.0005760994804233643,-0.0017787396274211442,0.0011931715288222566,0.0018858754611967843,-0.0006962575254209069,-0.00321858807162434,0.0001989410680962589,0.0002105263157894388,-0.0005851051051539713,-0.00023829074288761465,-6.039790334744222e-05
2021-09-27 15:00:00+01:00,0.0005765249406293194,0.0014708718156382083,0.000257243735650059,0.0007171649416677361,-0.0006305200378051712,-0.0049735690763901275,-0.0007013438560103946,0.00010199511782271742,-0.00015482349383388883,0.0008806650682264827,-0.0005470028332794641,0.0,0.0,0.00023834753889961924,-6.162673507437155e-05
2021-09-27 16:00:00+01:00,0.0,-0.00020726259118519774,-0.00016236271210179343,0.0,0.0003702892047392492,-0.0025860755952338277,-0.0003507055963758443,0.0003642311281417676,-0.00023230812297914127,-0.0003519709890579259,5.02982782824013e-06,0.0,0.00011692656685680092,0.0,-4.239396515781646e-05
